tweet_id,timestamp,text,name,rating_numerator,rating_denominator,stage,jpg_url,image_number,First_prediction_confident,First_prediction_breed,Second_prediction_confident,Second_prediction_breed,Third_prediction_confident,Third_prediction_breed,First_prediction,Second_prediction,Third_prediction,retweet_count,favorite_count
806629075125202948,2016-12-07,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",,13.0,10.0,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,0.366248,False,0.209852,False,0.0464032,True,Arabian_camel,House_finch,Cocker_spaniel,31719.0,68731.0
806542213899489280,2016-12-07,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,11.0,10.0,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,0.938617,True,0.0367389,True,0.00397149,True,Vizsla,Brittany_spaniel,Chesapeake_bay_retriever,2180.0,9468.0
806219024703037440,2016-12-06,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,,11.0,10.0,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,0.835102,True,0.0407829,True,0.0212745,True,Chow,Pomeranian,Eskimo_dog,1105.0,5958.0
805932879469572096,2016-12-06,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,12.0,10.0,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,0.657967,True,0.319136,True,0.00794674,True,Norwegian_elkhound,Keeshond,Leonberg,1764.0,7656.0
805826884734976000,2016-12-05,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,12.0,10.0,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,0.248926,True,0.0983133,True,0.0801885,True,Siberian_husky,American_staffordshire_terrier,Eskimo_dog,1687.0,6083.0
805520635690676224,2016-12-04,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,13.0,10.0,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,0.643147,True,0.186642,True,0.109345,True,Malinois,German_shepherd,Border_terrier,1520.0,5336.0
805487436403003392,2016-12-04,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Sansa,12.0,10.0,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,0.58783,False,0.0901799,False,0.0691986,False,Shield,Barrel,Sundial,2335.0,8099.0
805207613751304193,2016-12-04,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Shooter,12.0,10.0,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,0.244705,True,0.1804609999999999,True,0.0946636999999999,True,Pembroke,Rhodesian_ridgeback,Cardigan,1587.0,7267.0
804738756058218496,2016-12-02,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,12.0,10.0,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,0.91579,True,0.0624797,True,0.00829749,True,Tibetan_mastiff,German_shepherd,Leonberg,3528.0,12586.0
804026241225523202,2016-11-30,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,Bo,13.0,10.0,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,0.492709,False,0.0505658,False,0.0152968999999999,False,Web_site,Envelope,Guillotine,14731.0,41090.0
803773340896923648,2016-11-30,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,12.0,10.0,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,0.817066,True,0.0597065,True,0.0341952,True,Miniature_pinscher,Redbone,Irish_terrier,2538.0,9295.0
803638050916102144,2016-11-29,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,,13.0,10.0,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,0.372776,True,0.3436659999999999,True,0.0672423,True,Labrador_retriever,Golden_retriever,Great_pyrenees,3816.0,10120.0
803380650405482500,2016-11-28,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Sonny,12.0,10.0,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,0.890601,False,0.0192874,False,0.00948954,False,Bookcase,Entertainment_center,File,1736.0,7172.0
803276597545603072,2016-11-28,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,11.0,10.0,,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,0.457086,True,0.307801,True,0.0499881999999999,True,Pembroke,Chow,Golden_retriever,2258.0,9271.0
802952499103731712,2016-11-27,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,12.0,10.0,,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,0.944032,True,0.0172398,True,0.0120848,True,Chow,Golden_retriever,Pomeranian,1834.0,8363.0
802572683846291456,2016-11-26,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,12.0,10.0,,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,0.610171,True,0.173252,True,0.1632569999999999,True,Golden_retriever,Labrador_retriever,Cocker_spaniel,2310.0,8276.0
802323869084381190,2016-11-26,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Severus,13.0,10.0,,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,0.765069,False,0.203578,False,0.0186435,False,Home_theater,Television,Entertainment_center,5369.0,14924.0
802239329049477120,2016-11-25,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,12.0,10.0,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,0.482498,True,0.3357739999999999,True,0.134589,True,Eskimo_dog,Siberian_husky,Malamute,2402.0,8421.0
801958328846974976,2016-11-25,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,12.0,10.0,,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,0.327887,True,0.271916,True,0.247619,True,Staffordshire_bullterrier,American_staffordshire_terrier,Labrador_retriever,1559.0,7170.0
801538201127157760,2016-11-23,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,12.0,10.0,,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,0.550506,True,0.306612,True,0.0542299999999999,True,Pembroke,Cardigan,Shetland_sheepdog,1914.0,7590.0
801285448605831168,2016-11-23,oh h*ck 10/10 https://t.co/bC69RrW559,,10.0,10.0,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,0.789376,False,0.081125,False,0.0645338,False,Minivan,Beach_wagon,Convertible,763.0,5595.0
801167903437357056,2016-11-22,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,13.0,10.0,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,0.74022,True,0.0616044999999999,True,0.0413314,True,Cocker_spaniel,Dandie_dinmont,English_setter,5400.0,22453.0
801115127852503040,2016-11-22,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,12.0,10.0,doggopupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,0.823356,True,0.0946018999999999,True,0.0219534,True,Dalmatian,English_setter,Bluetick,1953.0,7460.0
800751577355128832,2016-11-21,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,12.0,10.0,,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,0.771984,True,0.0766528,True,0.0396183,True,Cocker_spaniel,Miniature_poodle,Toy_poodle,2580.0,9834.0
800513324630806528,2016-11-21,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,11.0,10.0,,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,0.8289040000000001,True,0.167373,True,0.0007659339999999,True,Pembroke,Cardigan,Chihuahua,2759.0,12105.0
800459316964663297,2016-11-20,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,,12.0,10.0,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,0.311928,False,0.184657,False,0.173229,False,Teddy,Ice_bear,Christmas_stocking,2021.0,8789.0
800388270626521089,2016-11-20,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,12.0,10.0,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,0.35986,True,0.194207,True,0.154603,True,Golden_retriever,Pembroke,Collie,2587.0,10297.0
800141422401830912,2016-11-20,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,13.0,10.0,,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,0.938048,True,0.0251195,True,0.0229773,True,Golden_retriever,Kuvasz,Labrador_retriever,2355.0,14155.0
800018252395122689,2016-11-19,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,,11.0,10.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,0.289485,False,0.2432969999999999,False,0.14363,False,Vacuum,Punching_bag,Barbell,12046.0,26233.0
799757965289017345,2016-11-18,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,13.0,10.0,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,0.442534,True,0.288684,True,0.196399,True,Border_collie,Collie,Shetland_sheepdog,1972.0,7744.0
799422933579902976,2016-11-18,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,12.0,10.0,,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,0.58363,True,0.276095,True,0.0185500999999999,True,Miniature_pinscher,Redbone,Toy_terrier,1758.0,7451.0
799297110730567681,2016-11-17,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,11.0,10.0,,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,0.985028,True,0.00583442,True,0.00544281,True,Malamute,Siberian_husky,Eskimo_dog,2504.0,9137.0
799063482566066176,2016-11-17,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,11.0,10.0,,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,0.334436,True,0.231573,True,0.214203,True,Norfolk_terrier,Norwich_terrier,Australian_terrier,2300.0,7482.0
798933969379225600,2016-11-16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,12.0,10.0,,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,0.703224,True,0.229351,True,0.0443508,True,Siberian_husky,Eskimo_dog,Malamute,4081.0,12096.0
798925684722855936,2016-11-16,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,11.0,10.0,,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,0.539463,True,0.184897,True,0.163024,True,West_highland_white_terrier,Cairn,Norfolk_terrier,1331.0,6944.0
798209839306514432,2016-11-14,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,13.0,10.0,,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,0.524583,True,0.102931,True,0.0978931,True,Pekinese,Shih-tzu,Pomeranian,2384.0,9665.0
797971864723324932,2016-11-14,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,,12.0,10.0,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,0.489845,True,0.30576,True,0.0727991,True,American_staffordshire_terrier,Chihuahua,Staffordshire_bullterrier,2842.0,10683.0
797545162159308800,2016-11-12,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,12.0,10.0,,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,0.954089,True,0.0336439,True,0.00973566,True,Pembroke,Cardigan,Papillon,4542.0,13454.0
797236660651966464,2016-11-12,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,12.0,10.0,,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,0.767005,True,0.100844,True,0.0483681,True,Collie,Border_collie,Kelpie,6042.0,18452.0
796865951799083009,2016-11-11,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,12.0,10.0,,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,0.8391290000000001,True,0.0806985,True,0.034505,True,Cardigan,Boston_bull,Pembroke,1805.0,7114.0
796759840936919040,2016-11-10,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,11.0,10.0,,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,0.463996,True,0.155566,True,0.137587,True,American_staffordshire_terrier,Staffordshire_bullterrier,Weimaraner,2772.0,10886.0
796484825502875648,2016-11-09,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,,12.0,10.0,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,0.116924,True,0.107511,False,0.0998434,True,Cocker_spaniel,Seat_belt,Australian_terrier,1615.0,6978.0
796387464403357696,2016-11-09,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,12.0,10.0,,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,0.461164,True,0.28865,True,0.052423,False,Pekinese,Pomeranian,Siamese_cat,3809.0,10166.0
796149749086875649,2016-11-09,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,11.0,10.0,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,0.600276,True,0.140798,True,0.0873548,False,Golden_retriever,Labrador_retriever,Seat_belt,13085.0,29701.0
796116448414461957,2016-11-08,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,,11.0,10.0,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,0.700182,True,0.260738,True,0.0171099,True,Cardigan,Pembroke,Papillon,2206.0,8387.0
796080075804475393,2016-11-08,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,12.0,10.0,,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,0.973846,True,0.0141098999999999,True,0.00235832,False,Chow,Tibetan_mastiff,Gibbon,2127.0,7779.0
796031486298386433,2016-11-08,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,13.0,10.0,,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,0.893775,True,0.0701398,True,0.00841853,False,Golden_retriever,Labrador_retriever,Doormat,3418.0,9967.0
795464331001561088,2016-11-07,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,,13.0,10.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,0.193082,True,0.157927,True,0.1246839999999999,True,Golden_retriever,Chesapeake_bay_retriever,Soft-coated_wheaten_terrier,21529.0,45617.0
795400264262053889,2016-11-06,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,12.0,10.0,,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,0.925494,True,0.0592408,True,0.00449534,False,Golden_retriever,Labrador_retriever,Tennis_ball,2632.0,9279.0
795076730285391872,2016-11-06,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Bailey,11.0,10.0,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,0.676439,False,0.0499953,False,0.0446596,False,Gas_pump,Harvester,Swing,4997.0,14931.0
794926597468000259,2016-11-05,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,12.0,10.0,,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,0.569566,False,0.173745,False,0.0376618,True,Teddy,Bath_towel,Toy_poodle,2121.0,9403.0
794332329137291264,2016-11-04,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,12.0,10.0,,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,0.988307,True,0.00490635,True,0.00290129,True,Samoyed,Malamute,Great_pyrenees,2487.0,8872.0
794205286408003585,2016-11-03,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,14.0,10.0,pupper,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,0.66266,False,0.294827,False,0.0203711,False,Pedestal,Fountain,Brass,3054.0,8532.0
793962221541933056,2016-11-02,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,12.0,10.0,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,0.8616510000000001,True,0.0444618,True,0.0164967,True,Labrador_retriever,Golden_retriever,Staffordshire_bullterrier,4495.0,15490.0
793845145112371200,2016-11-02,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,13.0,10.0,,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,0.7652770000000001,True,0.1127529999999999,True,0.0476616999999999,True,Old_english_sheepdog,Bedlington_terrier,Kerry_blue_terrier,1714.0,8506.0
793601777308463104,2016-11-01,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,12.0,10.0,,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,0.538981,True,0.21783,True,0.0891487,True,Miniature_pinscher,Chihuahua,Toy_terrier,1498.0,7362.0
793500921481273345,2016-11-01,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,12.0,10.0,,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,0.3261219999999999,True,0.219904,True,0.163366,True,Golden_retriever,Labrador_retriever,Chesapeake_bay_retriever,2190.0,9821.0
793286476301799424,2016-11-01,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,13.0,10.0,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,0.2746369999999999,True,0.142204,True,0.109677,False,Afghan_hound,Borzoi,Doormat,8424.0,22666.0
793271401113350145,2016-11-01,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,12.0,10.0,,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,0.2316949999999999,True,0.206749,True,0.0701195,True,Siberian_husky,Eskimo_dog,Pembroke,2214.0,8002.0
793256262322548741,2016-11-01,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,12.0,10.0,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,0.2076219999999999,True,0.0605741999999999,True,0.0412205,True,Basset,Walker_hound,Beagle,7644.0,18434.0
793241302385262592,2016-11-01,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,13.0,10.0,,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,0.559308,True,0.3902219999999999,True,0.0363157,True,Golden_retriever,Labrador_retriever,Cocker_spaniel,3010.0,9692.0
793226087023144960,2016-10-31,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,11.0,10.0,,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,0.456047,True,0.273428,True,0.0836433,True,Wire-haired_fox_terrier,Lakeland_terrier,English_springer,2672.0,9050.0
793210959003287553,2016-10-31,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,10.0,10.0,,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,0.874431,False,0.0187590999999999,True,0.0151344,True,Doormat,French_bulldog,Boston_bull,2558.0,8218.0
793195938047070209,2016-10-31,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,12.0,10.0,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,0.654762,True,0.0741,True,0.0423393,True,Labrador_retriever,Golden_retriever,Chihuahua,5191.0,14076.0
793180763617361921,2016-10-31,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,11.0,10.0,,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,0.266824,True,0.218783,True,0.13296,True,Lakeland_terrier,Irish_terrier,Airedale,1832.0,6389.0
793165685325201412,2016-10-31,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,12.0,10.0,,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,0.946224,True,0.0364766,True,0.00235285,False,Golden_retriever,Labrador_retriever,Doormat,2589.0,8659.0
793150605191548928,2016-10-31,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,11.0,10.0,,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,0.193869,True,0.16038,True,0.1259819999999999,True,Italian_greyhound,Bluetick,Standard_poodle,1558.0,5668.0
793135492858580992,2016-10-31,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,,13.0,10.0,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,0.737041,False,0.0523959,False,0.0465926,False,Bakery,Saltshaker,Teddy,2302.0,5941.0
793120401413079041,2016-10-31,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,11.0,10.0,,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,0.7249439999999999,True,0.169744,True,0.0355023,True,Labrador_retriever,Golden_retriever,Kuvasz,3602.0,11709.0
792913359805018113,2016-10-31,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,,13.0,10.0,,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,0.2267159999999999,False,0.0819414,False,0.0390086,False,Web_site,Lighter,Switch,3641.0,13210.0
792883833364439040,2016-10-31,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,12.0,10.0,,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,0.999306,False,0.000113129,False,8.31451e-05,True,Jack-o'-lantern,Basketball,Standard_poodle,3924.0,10395.0
792773781206999040,2016-10-30,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,12.0,10.0,,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,0.912804,True,0.0678225,True,0.00445069,True,Yorkshire_terrier,Silky_terrier,Australian_terrier,1547.0,6790.0
792394556390137856,2016-10-29,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,12.0,10.0,,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,0.746387,True,0.0916151,True,0.0610781999999999,True,Cocker_spaniel,Irish_setter,Miniature_poodle,3941.0,12374.0
792050063153438720,2016-10-28,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,11.0,10.0,,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,0.942856,True,0.0527151999999999,False,0.0027429999999999,True,Komondor,Swab,Tibetan_terrier,1640.0,6591.0
791672322847637504,2016-10-27,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,,13.0,10.0,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,0.705092,True,0.219721,True,0.015965,True,Golden_retriever,Labrador_retriever,Kuvasz,2856.0,10796.0
791406955684368384,2016-10-26,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,12.0,10.0,,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,0.972629,True,0.0270259,True,0.000152502,True,Pembroke,Cardigan,Basenji,3780.0,12139.0
791312159183634433,2016-10-26,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,12.0,10.0,,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,0.892925,True,0.0955238,True,0.00354426,True,Miniature_pinscher,Toy_terrier,Doberman,2313.0,8075.0
790987426131050500,2016-10-25,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,12.0,10.0,,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,0.349195,True,0.309535,True,0.104768,True,Cocker_spaniel,Flat-coated_retriever,Newfoundland,1951.0,9038.0
790946055508652032,2016-10-25,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,12.0,10.0,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,0.700466,False,0.245773,True,0.0390116999999999,True,Dishwasher,Golden_retriever,Chow,4301.0,15418.0
